date,party,state,name,keycode,win,gender,AU01_mean,AU02_mean,AU04_mean,AU06_mean,AU12_mean,AU15_mean,AU20_mean,AU25_mean,pitch_count_percentage,roll_count_percentage,yaw_count_percentage,valence_mean,valence_std,arousal_mean,arousal_std,anger_percentage,disgust_percentage,fear_percentage,happiness_percentage,sadness_percentage,surprise_percentage,neutral_percentage,mean_f0,std_f0,VUV,speaking_rate_w,MFCC0,F1,F2,falling_ratio,rising_ratio,rising-falling_ratio,falling-rising_ratio,arousal,valence,std_arousal,std_valence,post_likes,post_comments,post_likes_zscore,post_comments_zscore,post_likes_clean,likes_by_follower,likes_by_follower_zscore,comments_by_follower,comments_by_follower_zscore,engagement_rate,engagement_rate_zscore,cluster_va,cluster_a,cluster_v,topic,emotion,highest,text,people_centrism,anti_elitism,left_wing,right_wing,elite,centr,left,right,popp,popornot,comment_count,comment_score_pos,comment_score_neg,comment_score_neu,post_date,follower_date,7days_followers,7days_followers_zscore
2024-09-16,Republican,Arizona,Kari Lake,C_944HqRaRK,0,F,0.520686287,0.266252311,0.387838143,0.157273753,0.14468255,0.470249351,0.15210356,0.550460946,0.582524272,0.472491909,0.411003236,-0.058836177,0.133987338,0.235325116,0.116291799,0.8802589,0.022653722,0.0,0.048543689,0.009708738,0.029126214,0.009708738,1.918421352,2.522613259,-0.082354593,-1.324834205,-0.443366362,1.928427145,2.048228274,0.792774962,0.147269223,0.037053313,-1.143995718,0.129228167,0.030009493,0.497860424,1.049694292,9398,90,0.698631359640592,-0.03896922974706211,9398.0,0.011530779008534593,0.712427475988753,8.220495781781419e-05,-0.03482771285121604,0.011641203578737627,-0.6727983531752848,neutral articulate,Articulate,angry,Economic,anger,0.8802589,"I don't know if you heard the stats, by the way, that came out just today.  If the top ten cities in America with the fastest growing rent prices...  That's unattainable right now.  Three of them are here in Arizona, and Tucson has had it the worst in all of Arizona.  Tucson, Phoenix, and Mesa, we can't afford to rent an apartment.  We can't afford to live anymore with these Democrats like Ruben Gallego.  I'm sure they love it when I call them my babies, but they are.  And let's vote for Donald J. Trump for president and Carrie Lake for US Senate, Tucson.  We love you.  God bless you.  God bless State 48.  Hasta la vista to Kamala.  Let's say adios to Ruben.  So I told my kids this story the other day.  I said, I moved here 30 years ago,  and 30 years ago I bought a house for $88,000 in Phoenix,  a three-bedroom, two-bath house, backyard, two-car garage on a cul-de-sac.  My house payment was $675.  And the only way we're going to say that is to vote these inept, unqualified fools out of office.  Let's say...  Their Inflation Reduction Act has created inflation that's the worst I've ever seen it in my 56 years.  How about you guys?  and Joe Biden and Kamala Harris.  I tell them that when I moved here 30 years ago to Phoenix.  tell my kiddos, I call my kids babies still, but they're 19 and 21. Anybody else do that with their",0,1,0,0,0.9846848,0.32289436,0.0074607776,0.45856825,elite,1,67,0.692619126,0.149347029,0.158033859,2024-09-16,2024-09-23,815036,-0.980475244596307
2024-09-16,Republican,Arizona,Kari Lake,C_95IUhx0di,0,F,0.560749176,0.312105636,0.367791602,0.135318572,0.118911038,0.441531295,0.1475409839999999,0.473381597,0.554644809,0.404371585,0.431693989,-0.019067335,0.141098253,0.207176855,0.11592621,0.863387978,0.008196721,0.0,0.079234973,0.010928962,0.019125683,0.019125683,1.868384221,0.259390035,0.157958857,-0.510894556,0.880496835,1.983181526,2.356957842,1.756502083,-0.163220723,-0.414353931,-1.657574944,0.339656521,0.132357534,0.601833556,1.964458514,2263,50,-0.4321691069767755,-0.3303912956816135,2263.0,0.0027765644707718434,-0.42972909237730433,2.9446552054142392e-05,-0.3293845431679678,0.0028379114542179734,0.7777456971617468,neutral articulate,Articulate,angry,Candidate Criticism,anger,0.863387978,"And sadly, it's one of those cases where you can see what bad leadership brings you.  A town that is surrounded by beauty, full of hardworking, incredible people, with horrible city leadership.  And the hardworking people of Tucson are sick and tired of it.  Hey, listen, I'm not giving up on a single blue state or blue city  because I think every American wants peace and prosperity.  This town is so ripe for success that I can feel it in the air every time I come down here.  I can feel it.  Tucson is tired of the crime and tired of the homeless crisis.  The hardworking people of Tucson who pay their taxes are sick of the quality of life going down.  Tucson is tired of being put on the back burner.  They've got boarded up buildings.  That's right.  It's bad.  They've got boarded up buildings, boarded up businesses, and every block for miles looks  like a scene out of The Walking Dead.  You know, I love Tucson so much, I see the potential here, that we moved our headquarters down here.  They want to be able to enjoy this beauty.  They want to be able to enjoy their beautiful parks,  be able to walk and take bicycle rides through the streets of this great city,  the old Pueblo, and not be worried about what could happen to them.  And we're going to get that change that we need on November 5th  when we vote for President Donald J. Trump and Carrie Lake for U.S. Senate.  been saying for the longest time, Tucson is ready for a change and that change is Donald J. Trump.  The hardworking people of Tucson who pay their taxes are sick of the crime.",1,0,0,0,0.09474336,0.99477684,0.20104204,0.09928924,centr,1,24,0.596126823,0.179449557,0.224423615,2024-09-16,2024-09-23,815036,-0.980475244596307
2024-09-16,Democratic,Texas,Colin Allred,C__AJnnt87J,0,M,0.371290608,0.270733541,0.439406706,0.420217063,0.357854024,0.536001834,0.56,0.793156159,0.5,0.44,0.58,-0.257525845,0.192301451,0.347194489,0.090768904,0.52,0.16,0.0,0.3,0.0,0.0,0.02,-0.528015403,-0.177443546,-1.293785695,1.666485294,0.959092218,-0.015520406,-0.070587034,1.71385929,-0.868879692,-0.466843145,-1.015600911,0.424927163,-1.588214864,-0.463326164,-0.272483673,626,24,-0.4341861500098963,-0.33839799959187483,626.0,0.013011306950448952,-0.34338467733822,0.0003325573661456601,-0.26554221024139507,0.013510142999667442,0.5966922483255066,happy cheerful,Articulate,happy,Candidate Endorsements,anger,0.52,"I get it. No pain, no gain.  I'm fighting for Texas.  I approve this message.  He wants to raise the retirement age for hardworking Texans who depend on Social Security and Medicare.  Because Ted Cruz only cares about Ted Cruz.  What's Ted Cruz fought for?  How was Captain at Baylor?  This is the guy who fled to Cancun while Texans were stuck at home freezing.  Now that hurts.  I've got a plate and two screws in my neck to prove it.",1,1,0,0,0.9779741,0.909057,0.30067763,0.15760249,both,1,16,0.363179043,0.376577589,0.260243385,2024-09-16,2024-09-23,48112,-1.294778257585663
2024-09-17,Republican,Pennsylvania,Dave McCormick,DABLhEDOrf2,1,M,0.466244847,0.224599325,0.814716591,0.331423379,0.258042417,0.462595356,0.571428571,0.518478421,0.4,0.333333333,0.6,-0.527887266,0.209157544,0.371177783,0.206039708,0.2,0.6,0.0,0.066666667,0.0,0.066666667,0.0,-0.456363247,-0.832579254,0.953797318,1.622182597,0.959218061,-0.603600872,-0.205652025,-0.588851531,1.248097214,1.422768575,-1.657574944,0.510559844,1.298951331,-1.765981945,0.796185039,90,9,-0.9349503698283068,-0.0832430622651843,90.0,0.09564293304994687,-0.5925631624572516,0.004250797024442083,0.08797932262797425,0.10520722635494155,1.8049789128929299,happy cheerful,Calm,disgust,Immigration,disgust,0.6,And Bob Casey stands with her.  He's weak.  I'm Dave McCormick.  I stand with police.,0,1,0,0,0.96337414,0.009948862,0.00556969,0.011280296,elite,1,4,0.26875813,0.577845543,0.153396325,2024-09-17,2024-09-24,941,-0.5641026744526237
2024-09-17,Democratic,Ohio,Sherrod Brown,DABNSrUp15M,0,M,0.531096569,0.393170246,0.456552697,0.193042028,0.156662771,0.436696292,0.524752475,0.248938748,0.534653465,0.534653465,0.534653465,-0.094746375,0.13490968,0.264972281,0.113231603,0.00990099,0.0,0.0,0.069306931,0.089108911,0.584158416,0.247524752,-0.425049191,0.160024266,-0.99007397,0.274918594,0.676939243,0.019427705,-0.250577886,-1.01527946,1.953756183,0.722912382,-0.944270463,-1.217170327,0.344380474,-0.812906455,-0.754856228,-1,11,,-0.06729445197557507,,,,0.0002711956337502966,-0.04183332102461934,,,surprised rapid,Rapid,surprised,Voter Mobilization,surprise,0.584158416,"When I was still House Secretary of State, I was always interested in  in making sure elections were fair and honest, of course,  but also encouraging more people to vote,  especially young people.  And when I was Secretary of State,  I called the McDonald's Corporation.  I asked them to print voter registration forms  on their tray liners.  So if you go to McDonald's in those days,  and you could put the piece of paper on your plastic tray  when you were getting food,  could fill out the voter registration form  and send it in to the Secretary of State  or to your local board of elections.  And in those days, you could, five or 10 years later,  you could see your voter registration form.  It might have ketchup stains or might have mustard stains,  but it counted and thousands of people registered.",0,0,0,0,0.0060921833,0.0072739944,0.0039136526,0.0023930762,none,0,8,0.450916594,0.273230442,0.275852971,2024-09-17,2024-09-24,29499,-1.478559148238526
2024-09-17,Republican,Texas,Ted Cruz,DABjsWsxoaN,1,M,0.414878183,0.235483285,0.312042473,0.067995899,0.076139725,0.291649208,0.0,0.009744686,0.0,0.0,0.0,-0.231661336,0.045849717,0.220887529,0.080051155,0.0,0.0,0.0,0.0,0.978813559,0.0,0.021186441,-0.625465883,-0.423638483,0.145917304,-1.340964467,0.833558821,-0.113133894,0.540152277,-0.031215007,-0.868879692,-0.11153154,0.81155595,0.130174773,-0.673815756,-0.346660656,-0.013638087,844,54,-1.0787837522028674,-0.9965029399617751,844.0,0.0006793407175415593,-1.0789978676087093,2.1732463712822394e-05,-0.99668049899238,0.0007228056449672041,-1.4150194272483196,angry arousing,Calm,sad,Immigration,sadness,0.978813559,"Does this keep happening?  And, you know, one of the things the sheriff said there.  If Kamala Harris had said she'd stand up and say, I want to win at the ballot box.  I don't want my opponent murdered.  We need to make sure he has the protection he needs.  I don't think she'll do that.  But the question to ask is how on earth...  he will instantly get full presidential Secret Service protection on Election Day.  Given that fact and given the threats and the failures we have seen,  the only reasonable and rational thing to do is assign President Trump right now a full presidential detail.  That includes the perimeter coverage so that you can't get a sniper that close.  And if Joe Biden doesn't do it, and by the way,  Two attempted assassinations in 64 days.  Two failures by Secret Service for having woefully insufficient personnel.  And they demonstrated great heroism in the moment.  In this instance, the early reports are that a Secret Service agent spotted the sniper rifle in the bushes, in the shrubbery.  And there may have been gunfire exchange.  We don't know the exact details right now.  But their intervention prevented.  The reason that there was not...  Order the Secret Service to give Donald Trump full presidential protection right now.  but it would be unquestionably the right thing for her to do.  He said that...  to today  In Butler, Pennsylvania, the ones immediately surrounding him, when the shots were fired,  they leapt up, they put their bodies in harm's way.  They got President Trump out of harm's way after he had been shot.  As with Butler, Pennsylvania, I want to praise the individual Secret Service agents who are protecting Donald Trump.  that sniper presumably from getting a clean shot and possibly murdering President Trump.  If Kamala Harris had any sense at all, she would join in the call to do this.  was because Trump is no longer the sitting president.  And as a result, the Secret Service has given him dramatically scaled down protection  to what they would have given him if he is the president.  Ben, I am right now calling.  that is important.  complete perimeter protection.  who is theoretically still the commander-in-chief.  President Trump wins in November, less than two months away.  On Joe Biden.",0,1,0,0,0.56120837,0.011512598,0.001730475,0.0030677319,elite,1,27,0.226893629,0.471698382,0.301407986,2024-09-17,2024-09-24,1242381,1.4666135688329693
2024-09-17,Republican,Texas,Ted Cruz,DABwaEePjUG,1,M,0.393278965,0.16810552,0.545073373,0.239711353,0.156003514,0.514742388,0.305854241,0.345942593,0.486422668,0.546635183,0.521841795,-0.466506876,0.150574664,0.046513437,0.17129395,0.154663518,0.106257379,0.008264463,0.003541913,0.491145218,0.002361275,0.221959858,-0.056616962,0.343474098,-0.09072401,-1.498711782,-0.216454865,-0.451018241,-0.260152006,0.887245149,-0.310556112,-0.065387175,-0.81101578,0.771438152,-1.675063925,1.365713291,0.309310432,8336,628,0.9048650979400095,3.0739544149778713,8336.0,0.006709696944818055,0.9038181696717199,0.00033886545270734176,3.0716856845002742,0.007215177952657035,2.712929702460037,sad calm,Calm,sad,Immigration,sadness,0.491145218,"and over millennia it has manifested in violence, mass murder.  across the United States and across the world, but especially on college campuses.  Every Republican member of this committee asked the chairman to hold a hearing on anti-Semitism in February.  And yet we don't get a hearing on anti-Semitism.  We get a hearing generically on hate because this administration, and this is the kind of anger and hate that is encouraged.  You're now seeing the hate manifesting right here.  Interestingly enough, what...  A direct reference to and a glorification of Hamas terrorists that used gliders to descend upon a music festival and murder 260 innocent people.  the granddaughter of Holocaust survivors, was told  in the united states  explode.  That's what happened when you enforced the law.  But when it comes to anti-Semitism, the Democrats have a problem.  I would note, this is occurring in blue states with blue governors  because the Democrat Party is terrified of the pro-Hamas wing of their party.  In states like Texas and Florida, we don't allow this.  At the University of Texas, when violent protesters threatened Jewish students,  police officers arrived and arrested them.  women and girls were raped.  since the Holocaust.  In the aftermath of October 7th, one student made vile threats, including statements such as,  if I see a pig male Jew, I will stab you and slit your throat. If I see another pig  female Jew, I will drag you away and rape you and throw you off a cliff.  circulated a flyer calling for a quote day of resistance in celebration of October 7th.  You will note.  on the flyer is an image of a person parachuting with a fan attached.  we have seen anti-Semitism.  have become vile.  of hatred of Jews.  October 7th was one of the darkest days in human history when terrorists murdered over  1,200 Israelis.  a student organization at California State University, Long Beach.  held up a handwritten sign saying Al-Qassam's next target.  Al-Qassam is the military arm of Hamas.  that the Orthodox rabbi on campus, Rabbi L.A. Buechler,  As the ADL has illustrated, from 2022 to 2023, the number of anti-Semitic incidents  And the MIT president has said that she would not discipline the students making those threats  because if she did, they risk losing their visas and being deported.  but she has been taught lies and hatred, and she feels perfectly comfortable  advocating the murder of her fellow students at Columbia.  in the wake of October 7th.  It was the single largest mass murder of Jews.  Anti-Semitism is a unique, historic form of evil.  and took 251 hostages.  They have not indicted anyone.  at Columbia University the situation got so bad.  They have not indicted anyone.  Has any university had their funding cut off for allowing this sort of violent intimidation?  Not a single university.  I can tell you this, next year, if there is a Republican majority on this committee, you  will see real leadership, and next year, if there's a Republican administration, you will  see people prosecuted for this sort of violence.  This is being tolerated with the looking away, the blind eye being turned from this administration  and this Department of Justice, and it is utterly disgraceful, and under Title VI, any  university that allows this should have their funding cut off.  Columbia University's public safety cannot guarantee Jewish students' safety in the face  of extreme anti-Semitism and anarchy.  but college campuses in particular.  throughout all of this.  At MIT, students have reported they feel unsafe to go to class.  According to social media,  at Cornell University.  at the University of Washington.  The rabbi had every reason to be concerned.  At Columbia's campus, individuals yelled,  We love Hamas. We're all Hamas. Long live Hamas.  when Jewish students were engaged  Another student wearing a mask because these protesters are oh so brave they almost always cover their face.  and take many more hostages.  had to make this public statement.  Rabbi Goldfeder, let me ask you, has the Biden administration cut off the funding of any of the colleges that have allowed this hate?  Have they indicted anyone for funding these violent protested protests?  Have they indicted the people paying for the matching tents?  Or have they sat there silently and at the university sat there silently while their students are terrified to go to class?  It deeply pains me to say that I would strongly recommend you return home.  This was directed to Jewish students as soon as possible and remain home.  incubators.  if the clan were on college campuses terrorizing african-american students  threatening african-american students that we would see the fbi there  that we would see prosecutors there that we would see federal funding cut off to  universities of course we would and we should  This particular student is a wealthy student from Georgia.  She's not Palestinian.  in displaying the American flag and the Israeli flag.  The Biden-Harris administration has been utterly absent.  Does anyone doubt?  that she was called names, she was spit at, she was laughed at, she said she no longer  felt safe on campus, and she was told to go back to the gas chambers.  So we now have a demonstration of anti-Semitism.  We have a demonstration of the hate.  this is sick and horrific",0,1,0,1,0.9914164,0.022166552,0.012122517,0.61348915,elite,1,421,0.563628387,0.262608852,0.173762761,2024-09-17,2024-09-24,1242381,1.4666135688329693
2024-09-17,Democratic,Pennsylvania,Bob Casey,DACIPYDiSh9,0,M,0.4516085,0.21364552,0.464128067,0.27228706,0.252573646,0.370230615,0.492857143,0.457809667,0.414285714,0.457142857,0.4,-0.133170203,0.224370925,0.164926494,0.121464561,0.071428571,0.05,0.071428571,0.328571429,0.007142857,0.064285714,0.407142857,0.064304231,0.943135269,2.077822111,-0.198903864,0.719086956,-0.70979166,-1.021856827,-0.588851531,-0.868879692,0.635430358,0.749827678,1.171276122,2.589634468,2.058195643,0.707372956,167,4,-0.25934926756626503,-0.4178942975812956,167.0,0.008026916606584956,-0.25889556104140027,0.00014419610670511897,-0.4179188722662966,0.00821917808219178,0.7600624042364541,happy cheerful,Energetic,happy,Candidate Endorsements,neutral,0.407142857,"Oh my God.  Four and two.  Thank you.  That's not what I was going to say.  They keep us...  Yeah, you were 1980.  How are you?  Sure. Yeah. Sharon Steele. Mercer County. I can hear Western Pennsylvania.",0,0,0,0,0.0133027285,0.0038319612,0.0023575055,0.0036905606,none,0,3,0.781436353,0.012696291,0.205867378,2024-09-17,2024-09-24,20805,-0.8910367903644807
2024-09-18,Republican,Pennsylvania,Dave McCormick,DAEMgCZOAE8,1,M,0.449239717,0.31814253,0.494807952,0.138493081,0.143721891,0.570601048,0.275590551,0.576889252,0.488188976,0.440944882,0.598425197,-0.551130161,0.11908335,0.443845176,0.070705134,0.464566929,0.062992126,0.0,0.023622047,0.0,0.322834646,0.125984252,-0.710536059,-1.080644556,-0.752433821,0.260450172,0.84394182,-0.5907889,-0.351141412,0.178718743,-0.868879692,0.792898001,-0.373626879,0.689788966,0.46913904,-0.293313838,0.42698494,206,1,0.2922777861020295,-0.5188172252806836,206.0,0.22318526543878656,0.877023145280461,0.0010834236186348862,-0.4626882204591093,0.22426868905742145,0.38841567365150026,sad calm,Calm,angry,Candidate Endorsements,anger,0.464566929,"Listen, I'm a challenger. I'm an underdog. But the reason the race is closing and closing so dramatically is because Senator Casey has been such a weak leader and has really gotten out of step with Pennsylvania.  But Bob Casey went to the Senate to change Washington and Washington changed Bob Casey. He's out of step. And people are seeing that what I need to do is just get my message out there.  The more people get exposed to me and Bob Casey, the more they're going to see that that I can bring some real leadership, some independent leadership to Pennsylvania.  And God knows in this moment we need it. And Pennsylvanians feel the need for change.  And what I say on the campaign trail is if you like the status quo, vote for Bob Casey. If you want change, I'm your guy and be honored to get to get your vote.",1,1,0,0,0.7092135,0.8862459,0.006682721,0.034452748,both,1,1,0.9103344,0.004552286,0.08511332,2024-09-18,2024-09-25,923,-0.5832396953731405
2024-09-18,Democratic,Michigan,Elissa Slotkin,DAEi7nKBNkI,1,F,0.555272483,0.334113451,0.409283236,0.380513909,0.355283597,0.39044873,0.668831169,0.582697243,0.324675325,0.298701299,0.318181818,-0.122548895,0.237325381,0.265297143,0.118750722,0.181818182,0.142857143,0.012987013,0.532467532,0.012987013,0.116883117,0.0,1.734361261,-0.656623525,0.95188462,1.136087195,-0.426230254,1.090304635,1.529709942,-0.472553004,-0.099069908,1.709073381,-1.073962187,1.407355264,2.527151331,-0.858767827,2.099374123,11325,166,5.531709696933595,4.64440847059108,11325.0,0.5472865220122747,5.533265569636651,0.005992364567728217,4.6546065904487355,0.5553085584497173,-11.875653107584451,happy cheerful,Energetic,happy,Candidate Criticism,happiness,0.532467532,"Yeah, we're at the 127-496 interchange.  We're redoing four miles of road.  It's going to be amazing, huge development in our community.  We're really excited to be here with all our union members.  Not only that, but the materials that are being used, our union materials.  So something that's going to have an impact now and long into the future.  It's really awesome.  Once in a generation investment.  We see it moving.  We see the dirt being shoveled.  We're really thrilled to be here.",0,0,0,0,0.003469055,0.08573667,0.0053291335,0.0022789172,none,0,124,0.66572363,0.158940431,0.175335931,2024-09-18,2024-09-25,20693,-0.8568891390929598
2024-09-18,Democratic,Texas,Colin Allred,DAExJonpB7l,0,M,0.431893999,0.345558307,0.260260202,0.235794034,0.185456914,0.412886737,0.221311475,0.2851339,0.549180328,0.483606557,0.549180328,-0.245290994,0.118233624,0.467890911,0.164341689,0.62295082,0.12295082,0.024590164,0.0,0.0,0.098360656,0.131147541,-1.544303128,-0.943517669,0.389991587,0.414149241,-0.136555828,-1.212350167,-1.271359157,-0.844708288,-0.868879692,-1.726584292,3.478217316,-1.702629316,-0.275011674,-2.051754555,-0.318228959,757,20,-0.34797074211278173,-0.3594872732054086,757.0,0.01548310562055142,-0.2330981317993514,0.00030679865826720116,-0.302033424155339,0.015892170498241022,0.5828677356493223,surprised rapid,Rapid,angry,Campaign Strategies(mix),anger,0.62295082,"There are folks in the Congress who are trying to work across the aisle, who are trying to  get things done, who are trying to advance causes for the people we represent.  And then there are folks like Ted Cruz, who no matter how reasonable the effort is, who  no matter how productive the policy discussion could be, will never be a part of it, because  that's not what he's there to do.",1,1,0,0,0.708866,0.59076816,0.015190227,0.009558582,both,1,15,0.567341912,0.243611692,0.189046391,2024-09-18,2024-09-25,48892,-1.2137539480205966
2024-09-19,Republican,Texas,Ted Cruz,DAFQQy2APJ-,1,M,0.465542172,0.156869548,0.462541899,0.243539999,0.175098169,0.394456481,0.326403326,0.350270964,0.536382536,0.492723493,0.61954262,-0.522479815,0.230491051,0.144017764,0.128090726,0.280665281,0.243243243,0.002079002,0.068607069,0.128898129,0.029106029,0.247401247,-0.472220084,-0.314882551,-0.391747289,-1.195065707,-0.28627649,-0.692338904,-0.584351375,-0.588851531,0.401306452,0.792898001,-0.373626879,1.102771269,-0.349632754,0.275993555,0.88406413,5184,183,0.07031341939618303,-0.10802747670083702,5184.0,0.00417399370036136,0.07006426369998542,9.098404478025341e-05,-0.10828099359432937,0.004321339542793097,-0.06186049518304556,sad calm,Calm,disgust,Campaign Strategies(mix),anger,0.280665281,"Well, Sean, you're exactly right. The hard left is coming after me and they're coming after me  hard. My opponent, Colin Allred, is a radical left-wing congressman. He's voted with Nancy  Pelosi his first four years in the House. He voted with Pelosi 100 percent of the time.  He's voted for open borders repeatedly. He's voted to abolish the police and defund the police. He's  voted against ICE. He's voted against deporting illegal aliens who violently assault police  officers. He's voted for higher taxes, more spending. He's voted against oil and gas  and jobs in Texas. And yet money is flooding into the race. I am being outspent dramatically. He's  been on TV for three months straight. I just went on TV two weeks ago. And you could see why  if you look at the DNC convention, when he spoke at the DNC convention, at the end of his remarks,  the entire stadium spontaneously began chanting, beat Ted Cruz.  I was the white man.  only elected official who got that particular honor. I got to tell you, Sean, I feel pretty  proud of that because the people trying to destroy America, they're pissed off that I'm  standing in their way, but they're flooding cash in my race. Liz Cheney, who is out campaigning  for Kamala Harris, is campaigning for my opponent too. And the money is flowing in. So I need your  listeners to go to TedCruz.org, TedCruz.org, go and make a contribution of 25 or 50 or 100 bucks  or maybe even more, but go to TedCruz.org right now because Chuck Schumer is explicit. I'm his  number one target in the country and Schumer and Soros and Liz Cheney, they are coming after me  because they want to take out their opposition in the Senate and they want to have open borders.  They want to continue the destruction of our country.",0,1,0,1,0.987845,0.12947534,0.060463198,0.99253654,elite,1,113,0.44159406,0.320084855,0.23832108,2024-09-19,2024-09-26,1241976,0.6096630360467998
2024-09-19,Democratic,Michigan,Elissa Slotkin,DAGjLjBgOmG,1,F,0.507662319,0.373573294,0.361332095,0.126509156,0.090617909,0.49973335,0.305389222,0.537309623,0.508982036,0.407185629,0.377245509,-0.259199451,0.171492021,0.423213475,0.139629687,0.48502994,0.02994012,0.0,0.011976048,0.035928144,0.19760479,0.239520958,1.226837355,0.516942064,1.349620453,-0.949921397,0.157957429,0.360482005,0.681071986,0.974717545,-0.398440379,-0.326871907,-0.587618223,0.258346232,-0.091266055,0.693245097,-0.165980874,123,1,-0.29485603383545667,-0.504375676664243,123.0,0.005946337926033357,-0.2934679586131775,0.0,-0.5025672723593966,0.005994682136814117,0.8838310098211994,neutral articulate,Articulate,angry,Voter Mobilization,anger,0.48502994,"So please have one or two uncomfortable conversations carefully.  Colleagues and friends are willing to have a conversation.  we have a window we haven't had a window in a in a bunch of years we have a window where those  uh... volunteering  talking to people, and the hardest thing,  have those conversations with people  who don't share your political views  for the first time in a few years.  If we work, we win.  And I know that people say that at events.  I am not kidding.  And it's hard, but there's nothing more effective than having a friend or a colleague actually  engage you on issues that are important to you.  but with purpose, because if we don't do that,  it's not gonna happen.  Our independent voter friends are still getting to know  Kamala Harris, and it's our job to help fill in  some of those gaps.",0,0,0,0,0.0044799573,0.029653149,0.0029933655,0.0017430884,none,0,0,,,,2024-09-19,2024-09-26,20685,-0.9042811370257144
2024-09-19,Democratic,Texas,Colin Allred,DAGq8uKJ_Pi,0,M,0.342928009,0.226252532,0.461884778,0.565264031,0.434692865,0.316059855,0.0,0.082249703,0.568627451,0.614379085,0.60130719,-0.359722299,0.043967408,0.370165896,0.041714477,0.0,0.019607843,0.0,0.803921569,0.0,0.0,0.176470588,-1.141672432,0.320777809,-0.519752965,1.510432177,-2.582981783,-0.862549286,-1.130974434,-0.771606358,1.550522487,-1.726584292,1.552295218,-1.289929366,-0.404558358,-0.836785935,0.091155503,1124,32,-0.10643597342391872,-0.3805765468189424,1124.0,0.022820018272256624,0.0942597396422752,0.00028423510303522486,-0.333998207657453,0.02346969850776571,0.4141099252129449,sad calm,Rapid,happy,Campaign Strategies(mix),happiness,0.803921569,"We are having a very close election in which I'm running against Senator Cruz, of course,  but we're going to see a close election here that we see these stunts coming up.  And what I want Texans to do is to recognize what's happening, to not be intimidated,  and to say, if they're trying to stop me, why are they trying to stop me?  It must be because my vote is powerful.  I'm going to get out and I'm going to use it.  And this is something that I really want Texans to think about.  We want to make it so that every eligible voter can make their voice heard in their democracy.  That should be our goal.  And what Attorney General Paxton is doing, it flies in the face of our great history as Texans,  but also in the fundamentals of what our nation was founded on.  And we can't let this work.  We have to recognize what it is and we have to call it out.  I think it's outrageous. I think it's deeply un-American.",0,1,0,0,0.8938491,0.43875006,0.017151821,0.0051816097,elite,1,14,0.288928135,0.427528904,0.283542953,2024-09-19,2024-09-26,49255,-1.1760464808768543
2024-09-19,Democratic,Texas,Colin Allred,DAG-vAAtIJi,0,M,0.399774476,0.245226427,0.266536326,0.187885894,0.148142014,0.398826711,0.262626263,0.432118678,0.525252525,0.484848485,0.474747475,-0.366194501,0.166240851,0.433437035,0.120883303,0.535353535,0.272727273,0.121212121,0.01010101,0.0,0.02020202,0.04040404,-1.558943028,0.568410112,-0.251174767,0.260450172,1.345462228,-0.122794542,-0.225633795,0.178718743,-0.022088929,0.163027428,-0.373626879,-1.934784354,-0.078442977,-0.099482908,-1.00065101,854,27,-0.28413185229583426,-0.3173087259783411,854.0,0.017338341285148717,-0.15032135265315133,0.0003451426251142016,-0.24771323452761382,0.017886508983859507,0.5114088499510193,surprised rapid,Rapid,fear,Campaign Strategies(mix),anger,0.535353535,"their country over their personal interests.  And I think that's what she's also motivating her to get involved in this Senate race,  that Ted Cruz was the architect in many ways of the effort in the Senate  to overturn the last American presidential election.  And there has to be consequences for that, and that makes you unfit for office,  and that's what Liz is saying.  and I respect her and I respect her because she did something that we see very rarely  in American politics.  It's my pudding.  Liz is a friend of mine and we serve together in the house and she's a patriot.",0,0,0,0,0.096666776,0.057598557,0.0009098896,0.0035166247,none,0,17,0.332237063,0.447498137,0.220264807,2024-09-19,2024-09-26,49255,-1.1760464808768543
2024-09-19,Republican,Pennsylvania,Dave McCormick,DAGwUxwut40,1,M,0.471385289,0.329278497,0.512794744,0.247789242,0.236520279,0.490560885,0.074074074,0.298279154,0.5,0.444444444,0.481481481,0.119118908,0.171667296,0.293340969,0.11617698,0.907407407,0.0,0.0,0.055555556,0.0,0.037037037,0.0,-0.935456792,-0.106044621,-2.110516375,-0.027316381,1.210860028,-0.32603868,0.039267667,-0.937747109,-0.099069908,-1.15397468,2.427714354,-1.826794776,-0.184798783,0.337361897,0.863430195,72,5,-1.1253823250588761,-0.3736258376088505,72.0,0.08163265306122448,-0.7539943928053624,0.0022675736961451248,-0.25681637325808004,0.0873015873015873,2.3914126250637846,surprised rapid,Rapid,angry,Candidate Endorsements,anger,0.907407407,"You know, they drill into you these concepts of duty on a country.  People throw those off quickly, but I think that was it.  I think this notion that there's this whole institution, I mean the military, West Point being part of it,  that the entire purpose is to have people defend America, that the whole thing is about selflessness.  The idea that leadership, which isn't what you think about when you read the books, leadership isn't about you.  It's about service to others.  Those were the concepts, and it got drilled into your head both by what you were taught,  but also by the example that you'd see in others.  I think it was fundamental.  I'm so grateful I had a chance to do it.  I don't think I had that concept of service to others embedded in me the way it came through after four years there.",0,0,0,0,0.005176998,0.027621677,0.0016767045,0.0029745148,none,0,2,0.486183285,0.402655681,0.111161033,2024-09-19,2024-09-26,882,-0.6268295763587619
